participant_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,blink_count,rest_blink_rest_count,blink_rate,rest_blink_rate,normalized_blink_rate,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1,eye_avg_fixation_PointX,eye_avg_fixation_PointY,eye_avg_fixation_PointZ,eye_avg_LeftGazeX,eye_avg_LeftGazeY,eye_avg_LeftGazeZ,eye_avg_RightGazeX,eye_avg_RightGazeY,eye_avg_RightGazeZ,eye_avg_LeftPupilDiameter,eye_avg_RightPupilDiameter,eye_avg_RightEyeOpenness,eye_avg_LeftEyeOpenness,eye_max_LeftPupilDiameter,eye_max_RightPupilDiameter,cogload_subexperiment,cogload_mean,cogload_group,z_score,std_dev
35,5,3,12.5,Low,8,100,100,447.9664125,,0.223231022,10,100,100,391.99269,,0.255106798,4,50,93.75,879.115525,599.3786,0.056875346,300.009,168.946,50,68.75,2,2,9,69,6,24.50487138,12,104.2072615,7.333333333,83.33333333,573.0248758,,0.178404389,50.062,32.774,41.482,47.667,42.99625,1.162892113,6,1,6,2,0.138628709,-0.026037873,0.743182947,0.045195835,-0.100157797,0.878555837,0.058804858,-0.092800663,0.873188959,2.724302671,3.102091415,0.890566792,0.889337693,3.617447,4.312836,3,3.5,High,3.441824203,1.597989809
35,6,3,12.5,Low,8,100,100,447.9664125,,0.223231022,10,100,100,391.99269,,0.255106798,4,50,93.75,879.115525,599.3786,0.056875346,300.009,142.802,75,68.75,3,1,8,67,6,28.15086623,12,134.590552,7.333333333,83.33333333,573.0248758,,0.178404389,18.107,42.343,41.114,45.652,36.804,2.037821976,6,1,6,2,0.066986435,-0.050197559,0.757998724,0.008587681,-0.112922739,0.878597556,0.021118133,-0.100877653,0.873329972,2.690454427,3.101899418,0.916177208,0.907269667,3.542923,4.333923,3,3.5,High,2.816037984,1.597989809
35,7,3,12.5,Low,8,100,100,447.9664125,,0.223231022,10,100,100,391.99269,,0.255106798,4,50,93.75,879.115525,599.3786,0.056875346,300.009,181,75,68.75,3,1,8,87,6,28.83977901,12,140.3314917,7.333333333,83.33333333,573.0248758,,0.178404389,45.751,42.717,45.853,50.077,46.0995,1.626915693,6,1,6,2,0.01841149,-0.067648289,0.720366137,-0.017739465,-0.139892256,0.852863138,-0.003438097,-0.131258733,0.85217778,2.76710633,3.120907988,0.857691008,0.864617545,3.778336,4.324692,3,3.5,High,2.816037984,1.597989809
35,8,3,12.5,Low,8,100,100,447.9664125,,0.223231022,10,100,100,391.99269,,0.255106798,4,50,93.75,879.115525,599.3786,0.056875346,300.009,144.778,75,68.75,3,1,7,80,6,33.15420851,12,176.2850709,7.333333333,83.33333333,573.0248758,,0.178404389,34.229,41.184,38.229,31.136,36.1945,2.072138032,6,1,6,2,-0.033052893,-0.003883039,0.788318903,-0.059328816,-0.075873269,0.881655276,-0.044093427,-0.070400783,0.86961856,2.710974879,2.773088429,0.922591931,0.937427608,4.003845,4.275223,3,3.5,High,2.190251766,1.597989809
36,1,22,91.67,High,8,100,100,445.56555,,0.224433868,10,100,100,682.25508,,0.146572745,5,62.5,100,1015.91872,,0.06152067,300.01,103.957,100,90.625,4,0,2,25,9,14.42904278,18,-19.83865124,7.666666667,87.5,714.5797833,,0.144175761,26.656,17.491,15.893,13.283,18.33075,5.455314158,2,2,4,1,0.023608217,-0.146857821,0.787227692,-0.013883561,-0.106657423,0.895018356,0.009625093,-0.105769538,0.902267422,3.938751465,4.107205093,0.933540242,0.933563164,5.716385,5.369965,7,3,Low,-0.836660027,1.195228609
36,2,22,91.67,High,8,100,100,445.56555,,0.224433868,10,100,100,682.25508,,0.146572745,5,62.5,100,1015.91872,,0.06152067,300.01,70.607,100,90.625,4,0,2,24,9,20.39457844,18,13.30321356,7.666666667,87.5,714.5797833,,0.144175761,28.964,12.769,14.162,18.479,18.5935,5.378223573,2,2,4,1,0.087286036,-0.228256514,0.864030497,0.020462648,-0.11742931,0.935727396,0.03016779,-0.121759123,0.94772315,4.122417348,4.325460549,0.937809014,0.926839829,5.610611,5.216415,7,3,Low,-0.836660027,1.195228609
36,3,22,91.67,High,8,100,100,445.56555,,0.224433868,10,100,100,682.25508,,0.146572745,5,62.5,100,1015.91872,,0.06152067,300.01,56.621,75,90.625,3,1,2,23,9,24.37258261,18,35.40323673,7.666666667,87.5,714.5797833,,0.144175761,22.466,13.506,9.788,15.01,15.1925,4.936646372,2,2,4,1,-0.006213558,-0.138913906,0.887010867,-0.011447661,-0.078463624,0.935000853,0.000200792,-0.076605153,0.94685336,4.133416908,4.267903499,0.941471687,0.926025371,5.521149,5.126099,7,3,Low,-0.836660027,1.195228609
36,4,22,91.67,High,8,100,100,445.56555,,0.224433868,10,100,100,682.25508,,0.146572745,5,62.5,100,1015.91872,,0.06152067,300.01,57.552,100,90.625,4,0,2,24,9,25.02085071,18,39.00472616,7.666666667,87.5,714.5797833,,0.144175761,14.005,15.953,15.793,13.837,14.897,6.712760959,2,2,4,1,0.031884443,-0.187149984,0.855242951,0.001054114,-0.111214148,0.920603599,0.012136598,-0.110063404,0.936283199,4.087078755,4.296693943,0.904286637,0.896166908,5.414948,5.714462,7,3,Low,-0.836660027,1.195228609
36,5,22,91.67,High,8,100,100,445.56555,,0.224433868,10,100,100,682.25508,,0.146572745,5,62.5,100,1015.91872,,0.06152067,300.01,65.927,100,90.625,4,0,3,15,9,13.65146298,18,-24.15853899,7.666666667,87.5,714.5797833,,0.144175761,8.994,17.973,15.799,25.044,16.9525,5.89883498,2,2,4,1,0.125967642,-0.160025114,0.85944825,0.051371176,-0.088583643,0.93522314,0.059798063,-0.091937869,0.941862709,4.234309264,4.401158295,0.95654254,0.94873116,5.2854,5.273209,7,3,Low,0,1.195228609
36,6,22,91.67,High,8,100,100,445.56555,,0.224433868,10,100,100,682.25508,,0.146572745,5,62.5,100,1015.91872,,0.06152067,300.01,77.78,50,90.625,2,2,4,13,9,10.02828491,18,-44.28730608,7.666666667,87.5,714.5797833,,0.144175761,5.955,31.677,12.114,29.573,19.82975,2.521463962,2,2,4,1,-0.042385461,-0.207146173,0.842630151,-0.033572417,-0.117999926,0.932775436,-0.025239686,-0.11629264,0.939983014,4.210960349,4.330111735,0.938760048,0.929749808,5.651276,5.506042,7,3,High,0.836660027,1.195228609
36,7,22,91.67,High,8,100,100,445.56555,,0.224433868,10,100,100,682.25508,,0.146572745,5,62.5,100,1015.91872,,0.06152067,300.01,79.574,100,90.625,4,0,4,39,9,29.40659009,18,63.36994496,7.666666667,87.5,714.5797833,,0.144175761,14.928,12.76,38.626,14.84,20.2885,4.928900609,2,2,4,1,-0.040662156,-0.248395795,0.853434091,-0.03729887,-0.13421411,0.924926545,-0.028561138,-0.136293126,0.939579899,4.234621398,4.443741743,0.938285736,0.939590393,5.600601,6.018738,7,3,High,0.836660027,1.195228609
36,8,22,91.67,High,8,100,100,445.56555,,0.224433868,10,100,100,682.25508,,0.146572745,5,62.5,100,1015.91872,,0.06152067,300.01,60.256,100,90.625,4,0,5,23,9,22.90228359,18,27.23490883,7.666666667,87.5,714.5797833,,0.144175761,13.747,13.854,16.304,16.351,15.064,6.63834307,2,2,4,1,-0.02604924,-0.129774081,0.841763493,-0.030476626,-0.080011073,0.920701837,-0.024243649,-0.080944983,0.931131661,4.052840245,4.250131655,0.932299341,0.919542679,5.922531,5.128159,7,3,High,1.673320053,1.195228609
37,1,18,75,High,8,100,100,388.0571875,,0.257693977,10,100,100,414.7489,,0.241109741,8,100,93.75,1296.227925,1062.5153,0.077146926,300.0071,127.397,75,78.125,3,1,3,13,13,6.122593154,26,-76.45156479,8.666666667,100,699.6780042,,0.191983548,14.089,9.685,22.249,11.934,14.48925,5.176251359,4,3,6,1,-0.124028493,0.008299674,0.901820471,-0.066272428,0.053748362,0.944287575,-0.139776654,0.046729062,0.93725621,2.95265981,3.088458817,0.971376908,0.963022383,3.957077,4.162292,4,4.5,Low,-1.984313483,0.755928946
37,2,18,75,High,8,100,100,388.0571875,,0.257693977,10,100,100,414.7489,,0.241109741,8,100,93.75,1296.227925,1062.5153,0.077146926,300.0071,47.705,100,78.125,4,0,4,2,13,2.515459595,26,-90.3251554,8.666666667,100,699.6780042,,0.191983548,19.362,11.095,8.47,10.811,12.4345,8.042140818,4,3,6,1,-0.104438572,-0.229494506,0.928063407,-0.069317228,-0.069320849,0.97068694,-0.143819418,-0.081838238,0.961432007,3.281080712,3.525233983,0.989416115,0.985498955,3.829697,4.08754,4,4.5,Low,-0.661437828,0.755928946
37,3,18,75,High,8,100,100,388.0571875,,0.257693977,10,100,100,414.7489,,0.241109741,8,100,93.75,1296.227925,1062.5153,0.077146926,300.0071,54.419,25,78.125,1,3,4,4,13,4.41022437,26,-83.03759858,8.666666667,100,699.6780042,,0.191983548,13.846,17.759,10.439,21.589,15.90825,1.571511637,4,3,6,1,-0.104488063,-0.199085598,0.92437189,-0.045447058,-0.051924119,0.966569359,-0.119511842,-0.063270113,0.95781542,3.23115882,3.453305215,0.976989702,0.973138729,3.913406,4.167145,4,4.5,Low,-0.661437828,0.755928946
37,4,18,75,High,8,100,100,388.0571875,,0.257693977,10,100,100,414.7489,,0.241109741,8,100,93.75,1296.227925,1062.5153,0.077146926,300.0071,69.572,100,78.125,4,0,5,1,13,0.862415914,26,-96.68301571,8.666666667,100,699.6780042,,0.191983548,16.65,16.734,26.515,14.979,18.7195,5.342023024,4,3,6,1,-0.11657929,-0.311170017,0.88758192,-0.031389124,-0.108857994,0.969548077,-0.106320628,-0.125775083,0.962504924,3.291888522,3.490452039,0.989766659,0.990261133,3.915558,4.137756,4,4.5,High,0.661437828,0.755928946
37,5,18,75,High,8,100,100,388.0571875,,0.257693977,10,100,100,414.7489,,0.241109741,8,100,93.75,1296.227925,1062.5153,0.077146926,300.0071,76.852,75,78.125,3,1,5,4,13,3.122885546,26,-87.98890175,8.666666667,100,699.6780042,,0.191983548,10.572,26.599,13.305,28.131,19.65175,3.816454005,4,3,6,1,-0.062158197,-0.238176629,0.907818313,-0.004495468,-0.070341937,0.962997968,-0.078546873,-0.086830906,0.957069069,3.301407262,3.521559015,0.97177367,0.97465415,4.010651,4.257126,4,4.5,High,0.661437828,0.755928946
37,6,18,75,High,8,100,100,388.0571875,,0.257693977,10,100,100,414.7489,,0.241109741,8,100,93.75,1296.227925,1062.5153,0.077146926,300.0071,74.2,75,78.125,3,1,5,3,13,2.425876011,26,-90.66970765,8.666666667,100,699.6780042,,0.191983548,10.076,20.477,18.391,26.924,18.967,3.954236305,4,3,6,1,-0.044436875,-0.31081454,0.902764509,-0.014832267,-0.101908656,0.968715016,-0.088341538,-0.117038474,0.963371525,3.278442101,3.52375396,0.987310319,0.982836786,3.861389,4.350952,4,4.5,High,0.661437828,0.755928946
37,7,18,75,High,8,100,100,388.0571875,,0.257693977,10,100,100,414.7489,,0.241109741,8,100,93.75,1296.227925,1062.5153,0.077146926,300.0071,81.471,75,78.125,3,1,5,4,13,2.945833487,26,-88.6698712,8.666666667,100,699.6780042,,0.191983548,10.66,16.125,28.402,27.806,20.74825,3.614762691,4,3,6,1,-0.079111844,-0.351987248,0.880341023,-0.002247689,-0.136737408,0.956285402,-0.075438986,-0.153813315,0.948836029,3.277662966,3.513997568,0.977002336,0.972914888,4.628632,4.283417,4,4.5,High,0.661437828,0.755928946
37,8,18,75,High,8,100,100,388.0571875,,0.257693977,10,100,100,414.7489,,0.241109741,8,100,93.75,1296.227925,1062.5153,0.077146926,300.0071,57.754,100,78.125,4,0,5,4,13,4.155556325,26,-84.01709106,8.666666667,100,699.6780042,,0.191983548,15.02,20.419,10.197,12.118,14.4385,6.925927209,4,3,6,1,-0.168227455,-0.300386277,0.852502796,-0.077792576,-0.112058701,0.956316114,-0.148692129,-0.124910621,0.945298848,3.232337339,3.507653762,0.980026426,0.978344033,3.832245,4.170959,4,4.5,High,0.661437828,0.755928946
38,1,17,70.83,High,8,100,96.875,432.5471125,679.2166,0.231188689,10,100,36.66666667,540.16951,591.521979,0.185127072,8,100,90.625,489.526825,576.5416667,0.204278897,300.006,103.957,100,90.625,4,0,5,36,8,20.7778216,16,29.861385,8.666666667,100,487.4144825,615.7600819,0.206864886,24.714,19.719,20.59,13.35,19.59325,5.103798502,4,4,5,2,-0.060756637,-0.197085274,0.734155813,-0.039582889,-0.123744877,0.868339579,-0.012283394,-0.083184272,0.844582601,2.616315704,2.419949901,0.883192501,0.901319457,3.579544,3.686295,3,4.5,High,0.353553391,1.414213562
38,2,17,70.83,High,8,100,96.875,432.5471125,679.2166,0.231188689,10,100,36.66666667,540.16951,591.521979,0.185127072,8,100,90.625,489.526825,576.5416667,0.204278897,300.006,50.326,100,90.625,4,0,7,16,8,19.07562691,16,19.2226682,8.666666667,100,487.4144825,615.7600819,0.206864886,11.329,13.637,14.416,16.181,13.89075,7.199035329,4,4,5,2,-0.017899304,-0.163500357,0.873276639,-0.006772675,-0.068630951,0.929771554,0.007192679,-0.05943116,0.927537332,2.734295702,2.72216515,0.947939877,0.946518162,3.557571,3.489914,3,4.5,High,1.767766953,1.414213562
38,3,17,70.83,High,8,100,96.875,432.5471125,679.2166,0.231188689,10,100,36.66666667,540.16951,591.521979,0.185127072,8,100,90.625,489.526825,576.5416667,0.204278897,300.006,57.679,75,90.625,3,1,8,24,8,24.96575877,16,56.0359923,8.666666667,100,487.4144825,615.7600819,0.206864886,13.229,17.027,14.202,17.537,15.49875,4.839099927,4,4,5,2,-0.0542378,-0.204623594,0.846072308,-0.022714431,-0.089159929,0.913227131,-0.008315183,-0.082823865,0.915625928,2.721716512,2.737358512,0.932308221,0.937761758,3.514603,3.49588,3,4.5,High,2.474873734,1.414213562
38,4,17,70.83,High,8,100,96.875,432.5471125,679.2166,0.231188689,10,100,36.66666667,540.16951,591.521979,0.185127072,8,100,90.625,489.526825,576.5416667,0.204278897,300.006,69.623,75,90.625,3,1,8,22,8,18.95925197,16,18.49532482,8.666666667,100,487.4144825,615.7600819,0.206864886,10.908,10.152,32.373,19.456,18.22225,4.115847384,4,4,5,2,-0.013545303,-0.33567623,0.820509258,-0.006396375,-0.162976903,0.922734677,0.009952227,-0.159044593,0.921693199,2.815902296,2.82851784,0.935372557,0.935279389,4.739563,3.489288,3,4.5,High,2.474873734,1.414213562
38,5,17,70.83,High,8,100,96.875,432.5471125,679.2166,0.231188689,10,100,36.66666667,540.16951,591.521979,0.185127072,8,100,90.625,489.526825,576.5416667,0.204278897,300.006,62.57,100,90.625,4,0,9,28,8,26.84992808,16,67.8120505,8.666666667,100,487.4144825,615.7600819,0.206864886,8.621,21.302,15.344,20.75,16.50425,6.059045397,4,4,5,2,0.038755368,-0.28212231,0.808283115,-0.005531552,-0.135614202,0.909549819,0.0100923,-0.136524287,0.909230853,2.782429139,2.813712485,0.934878927,0.941146341,3.502335,3.613876,3,4.5,High,3.181980515,1.414213562
38,6,17,70.83,High,8,100,96.875,432.5471125,679.2166,0.231188689,10,100,36.66666667,540.16951,591.521979,0.185127072,8,100,90.625,489.526825,576.5416667,0.204278897,300.006,77.908,75,90.625,3,1,9,35,8,26.95486985,16,68.46793654,8.666666667,100,487.4144825,615.7600819,0.206864886,16.558,21.056,15.685,27.617,20.229,3.707548569,4,4,5,2,0.03999846,-0.228110556,0.785121972,0.006132912,-0.105430898,0.901515745,0.020333328,-0.105909808,0.89916156,2.860116582,2.847038299,0.935299482,0.935247088,3.627579,3.639893,3,4.5,High,3.181980515,1.414213562
38,7,17,70.83,High,8,100,96.875,432.5471125,679.2166,0.231188689,10,100,36.66666667,540.16951,591.521979,0.185127072,8,100,90.625,489.526825,576.5416667,0.204278897,300.006,99.11,100,90.625,4,0,9,50,8,30.26939764,16,89.18373524,8.666666667,100,487.4144825,615.7600819,0.206864886,31.532,17.048,35.185,16.977,25.1855,3.970538604,4,4,5,2,0.03100178,-0.236799829,0.787441736,0.001954117,-0.104218123,0.904752538,0.018522814,-0.107342483,0.90106802,2.893220809,2.913730596,0.934530648,0.936536341,3.652344,3.727921,3,4.5,High,3.181980515,1.414213562
38,8,17,70.83,High,8,100,96.875,432.5471125,679.2166,0.231188689,10,100,36.66666667,540.16951,591.521979,0.185127072,8,100,90.625,489.526825,576.5416667,0.204278897,300.006,72.932,100,90.625,4,0,9,35,8,28.79394504,16,79.96215653,8.666666667,100,487.4144825,615.7600819,0.206864886,14.553,15.155,22.683,20.541,18.233,5.484560961,4,4,5,2,-0.035881198,-0.207570097,0.773436471,-0.036893289,-0.092772077,0.898703547,-0.025014425,-0.098644245,0.897713015,2.915098657,2.958313738,0.936104105,0.93591927,3.765656,3.789032,3,4.5,High,3.181980515,1.414213562
39,1,9,37.5,Low,8,100,100,384.6512875,,0.259975732,8,80,96.66666667,366.8539875,346.628,0.218070411,8,100,96.875,340.8831375,280.6893,0.293355666,300.0062,103.734,75,78.125,3,1,2,40,8,23.1360981,16,44.60061311,8,93.33333333,364.1294708,,0.257133937,19.422,15.681,36.429,24.008,23.885,3.140046054,2,2,3,1,-0.037079241,-0.177557608,0.854204801,-0.047909538,-0.049249,0.90721174,-0.037191784,-0.049230068,0.915869084,3.42678863,3.488407024,0.946505519,0.939249531,5.096695,5.162079,5,2.5,Low,-1.08012345,0.46291005
39,2,9,37.5,Low,8,100,100,384.6512875,,0.259975732,8,80,96.66666667,366.8539875,346.628,0.218070411,8,100,96.875,340.8831375,280.6893,0.293355666,300.0062,99.597,75,78.125,3,1,3,44,8,26.50682249,16,65.66764059,8,93.33333333,364.1294708,,0.257133937,22.214,41.281,14.079,24.136,25.4275,2.949562482,2,2,3,1,0.005140129,-0.271455238,0.863263477,-0.024105986,-0.118468318,0.905824432,-0.013798269,-0.111971601,0.917841564,3.540630658,3.594306368,0.951869091,0.942923065,5.256744,4.82515,5,2.5,High,1.08012345,0.46291005
39,3,9,37.5,Low,8,100,100,384.6512875,,0.259975732,8,80,96.66666667,366.8539875,346.628,0.218070411,8,100,96.875,340.8831375,280.6893,0.293355666,300.0062,88.259,50,78.125,2,2,3,34,8,23.1137901,16,44.46118809,8,93.33333333,364.1294708,,0.257133937,21.948,13.869,25.79,28.349,22.489,2.223309173,2,2,3,1,-0.031794263,-0.180964519,0.889218037,-0.031993201,-0.061938453,0.925554696,-0.02206783,-0.058058109,0.936084647,3.52075569,3.562691383,0.949312769,0.941539235,5.214798,5.018738,5,2.5,High,1.08012345,0.46291005
39,4,9,37.5,Low,8,100,100,384.6512875,,0.259975732,8,80,96.66666667,366.8539875,346.628,0.218070411,8,100,96.875,340.8831375,280.6893,0.293355666,300.0062,64.615,100,78.125,4,0,2,32,8,29.71446259,16,85.71539116,8,93.33333333,364.1294708,,0.257133937,17.916,17.701,14.993,15.449,16.51475,6.055193085,2,2,3,1,-0.001171194,-0.251617339,0.830351978,-0.027337625,-0.106239032,0.906759615,-0.016552542,-0.103225214,0.912299613,3.531556265,3.560173444,0.948349482,0.941581419,4.921677,4.695862,5,2.5,Low,-1.08012345,0.46291005
39,5,9,37.5,Low,8,100,100,384.6512875,,0.259975732,8,80,96.66666667,366.8539875,346.628,0.218070411,8,100,96.875,340.8831375,280.6893,0.293355666,300.0062,99.558,75,78.125,3,1,3,27,8,16.27192189,16,1.699511842,8,93.33333333,364.1294708,,0.257133937,31.223,29.863,14.349,25.963,25.3495,2.958638237,2,2,3,1,0.088167657,-0.207218971,0.853499507,0.027364621,-0.080557037,0.921390124,0.036799401,-0.070033004,0.93047957,3.790466485,3.786083067,0.954717902,0.942771685,5.192017,5.302505,5,2.5,High,1.08012345,0.46291005
39,6,9,37.5,Low,8,100,100,384.6512875,,0.259975732,8,80,96.66666667,366.8539875,346.628,0.218070411,8,100,96.875,340.8831375,280.6893,0.293355666,300.0062,55.319,75,78.125,3,1,3,19,8,20.60774779,16,28.79842369,8,93.33333333,364.1294708,,0.257133937,11.755,19.455,13.569,12.241,14.255,5.26131182,2,2,3,1,-0.034752356,-0.300312117,0.846834953,-0.045253599,-0.125724118,0.927749559,-0.041629372,-0.122214949,0.938410369,3.761264346,3.815688587,0.978717617,0.972797962,5.040573,4.673187,5,2.5,High,1.08012345,0.46291005
39,7,9,37.5,Low,8,100,100,384.6512875,,0.259975732,8,80,96.66666667,366.8539875,346.628,0.218070411,8,100,96.875,340.8831375,280.6893,0.293355666,300.0062,89.024,75,78.125,3,1,3,20,8,13.47951114,16,-15.75305536,8,93.33333333,364.1294708,,0.257133937,22.688,23.215,21.623,22.908,22.6085,3.3173364,2,2,3,1,-0.040809953,-0.291195187,0.864168632,-0.031421815,-0.120620888,0.927399327,-0.026379224,-0.116045696,0.935671699,3.783724043,3.832615171,0.976412752,0.965680034,5.263687,4.888947,5,2.5,High,1.08012345,0.46291005
39,8,9,37.5,Low,8,100,100,384.6512875,,0.259975732,8,80,96.66666667,366.8539875,346.628,0.218070411,8,100,96.875,340.8831375,280.6893,0.293355666,300.0062,94.605,100,78.125,4,0,3,31,8,19.66069447,16,22.87934042,8,93.33333333,364.1294708,,0.257133937,32.663,5.192,28.137,28.613,23.65125,4.228106337,2,2,3,1,-0.106460039,-0.122572355,0.870877636,-0.080623266,-0.029581992,0.918973927,-0.075133472,-0.018679646,0.935038411,3.798289342,3.874918098,0.961801586,0.951288949,4.887695,5.100235,5,2.5,High,1.08012345,0.46291005
40,1,10,41.67,Low,8,100,100,482.31055,,0.207335295,9,90,100,466.2505556,,0.193029261,8,100,100,573.365025,,0.174408964,300.0013,200.234,75,84.375,3,1,4,78,12,23.37265399,24,-2.613941688,8.333333333,96.66666667,507.3087102,,0.191591173,48.88,33.097,40.344,52.212,43.63325,1.718872649,6,3,7,2,0.124341078,-0.087825833,0.756888881,0.052194991,-0.074649377,0.869822533,0.06355868,-0.066623988,0.87178408,4.271385697,4.317420197,0.902582097,0.902520396,6.034424,6.480545,4,5,Low,-0.935414347,1.069044968
40,2,10,41.67,Low,8,100,100,482.31055,,0.207335295,9,90,100,466.2505556,,0.193029261,8,100,100,573.365025,,0.174408964,300.0013,104.405,100,84.375,4,0,5,69,12,39.65327331,24,65.22197213,8.333333333,96.66666667,507.3087102,,0.191591173,29.422,27.043,18.325,34.784,27.3935,3.650501031,6,3,7,2,0.115203506,-0.113860338,0.804558589,0.045172107,-0.083284365,0.879670834,0.046947945,-0.069655903,0.880987883,4.372417294,4.461097446,0.901665291,0.890403357,5.797928,6.345901,4,5,Low,0,1.069044968
40,3,10,41.67,Low,8,100,100,482.31055,,0.207335295,9,90,100,466.2505556,,0.193029261,8,100,100,573.365025,,0.174408964,300.0013,121.5,50,84.375,2,2,6,62,12,30.61728395,24,27.57201646,8.333333333,96.66666667,507.3087102,,0.191591173,40.07,43.436,18.744,26.963,32.30325,1.547831875,6,3,7,2,0.220121066,-0.129513788,0.790824358,0.108669008,-0.095032737,0.892756979,0.110074417,-0.077876367,0.89452066,4.556327331,4.667015712,0.923008491,0.918850299,5.640594,5.827148,4,5,High,0.935414347,1.069044968
40,4,10,41.67,Low,8,100,100,482.31055,,0.207335295,9,90,100,466.2505556,,0.193029261,8,100,100,573.365025,,0.174408964,300.0013,99.046,100,84.375,4,0,7,41,12,24.83694445,24,3.487268542,8.333333333,96.66666667,507.3087102,,0.191591173,27.055,24.511,22.623,30.755,26.236,3.81155664,6,3,7,2,0.157037866,-0.121812487,0.82140034,0.06890042,-0.099698021,0.900182625,0.067049926,-0.083399027,0.902419261,4.425371961,4.488474614,0.926160199,0.926278048,5.481827,5.573746,4,5,High,1.870828693,1.069044968
40,5,10,41.67,Low,8,100,100,482.31055,,0.207335295,9,90,100,466.2505556,,0.193029261,8,100,100,573.365025,,0.174408964,300.0013,103.106,75,84.375,3,1,7,52,12,30.26012065,24,26.08383605,8.333333333,96.66666667,507.3087102,,0.191591173,22.492,27.516,12.695,45.749,27.113,2.766200716,6,3,7,2,0.180506597,-0.139101703,0.762761553,0.084257199,-0.113340567,0.864613079,0.085829352,-0.095000767,0.86762445,4.348461894,4.412875688,0.903832358,0.903398837,5.674942,6.236023,4,5,High,1.870828693,1.069044968
40,6,10,41.67,Low,8,100,100,482.31055,,0.207335295,9,90,100,466.2505556,,0.193029261,8,100,100,573.365025,,0.174408964,300.0013,134.025,75,84.375,3,1,7,58,12,25.96530498,24,8.188770752,8.333333333,96.66666667,507.3087102,,0.191591173,25.319,32.799,38.557,44.113,35.197,2.130863426,6,3,7,2,0.200541834,-0.174990681,0.776147168,0.097253395,-0.120662375,0.890504192,0.09741003,-0.100897725,0.891784217,4.51417228,4.573950677,0.929155584,0.928130404,5.599945,5.684113,4,5,High,1.870828693,1.069044968
40,7,10,41.67,Low,8,100,100,482.31055,,0.207335295,9,90,100,466.2505556,,0.193029261,8,100,100,573.365025,,0.174408964,300.0013,125.441,100,84.375,4,0,6,56,12,26.78550075,24,11.60625314,8.333333333,96.66666667,507.3087102,,0.191591173,23.292,22.819,44.526,39.338,32.49375,3.077514907,6,3,7,2,-0.046832161,-0.122908715,0.800317968,-0.01884673,-0.114897239,0.895030964,-0.017743433,-0.096537781,0.898841617,4.397324125,4.413894137,0.922777122,0.921771251,5.475449,5.662979,4,5,High,0.935414347,1.069044968
