S1-D1 [O2Hb],S1-D1 [HHb],S1-D1 [deltaHb],S2-D1 [O2Hb],S2-D1 [HHb],S2-D1 [deltaHb],S3-D1 [O2Hb],S3-D1 [HHb],S3-D1 [deltaHb],S4-D1 [O2Hb],S4-D1 [HHb],S4-D1 [deltaHb],S5-D2 [O2Hb],S5-D2 [HHb],S5-D2 [deltaHb],S6-D2 [O2Hb],S6-D2 [HHb],S6-D2 [deltaHb],S8-D2 [O2Hb],S8-D2 [HHb],S8-D2 [deltaHb],times_secs,stimulus1
0.00605296,-0.001076475,0.007129435,0.0128514,-0.002850223,0.015701623,-0.01452766,0.001006311,-0.015533970999999999,-0.01130154,-0.004590668,-0.0067108720000000005,-0.0133885,0.002524435,-0.015912935,-0.005922138,-0.002504659,-0.0034174790000000006,-0.004863013,-0.002144769,-0.0027182440000000003,810.6,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005951625,-0.001076816,0.007028441,0.01369923,-0.002939916,0.016639146,-0.01504383,0.001002216,-0.016046045999999998,-0.01110787,-0.004641479,-0.006466391000000001,-0.01338125,0.002480459,-0.015861709,-0.005727434,-0.002529238,-0.003198196,-0.00476647,-0.002189024,-0.002577446,810.64,LSL RunningTrial 0_A1_CI_NSI_R180x
0.00587408,-0.001080535,0.006954615000000001,0.01463425,-0.002999705,0.017633955,-0.01540186,0.0009903702,-0.0163922302,-0.01102905,-0.004691865,-0.006337185,-0.01326221,0.002438684,-0.015700894,-0.005682486,-0.002532871,-0.0031496149999999997,-0.004618742,-0.002228721,-0.0023900210000000004,810.68,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005818157,-0.001087077,0.006905234,0.01562992,-0.003032362,0.018662282,-0.01561297,0.0009708283,-0.0165837983,-0.01104241,-0.004740686,-0.006301724000000001,-0.0130479,0.002399941,-0.015447841,-0.005768111,-0.002516561,-0.00325155,-0.004426225,-0.002263815,-0.0021624099999999996,810.72,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005781042,-0.001095773,0.006876815,0.01665818,-0.00304122,0.019699400000000002,-0.01569178,0.0009438628,-0.0166356428,-0.01112522,-0.0047868,-0.00633842,-0.01275685,0.002365055,-0.015121905,-0.005963446,-0.002481742,-0.003481704,-0.004196577,-0.002294423,-0.001902154,810.76,LSL RunningTrial 0_A1_CI_NSI_R180x
0.00575945,-0.001105874,0.006865324,0.01769055,-0.003030009,0.020720559,-0.01565552,0.0009099728,-0.016565492799999998,-0.0112556,-0.004829103,-0.006426496999999999,-0.01240862,0.002334809,-0.014743429,-0.006246919,-0.002430189,-0.00381673,-0.003938321,-0.002320813,-0.0016175079999999997,810.8,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005749798,-0.001116589,0.006866387000000001,0.01869935,-0.003002696,0.021702046,-0.0155233,0.0008698846,-0.0163931846,-0.01141332,-0.004866565,-0.006546755,-0.01202297,0.002309914,-0.014332883999999999,-0.006597126,-0.002363933,-0.004233193,-0.003660456,-0.002343391,-0.001317065,810.84,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005748377,-0.00112712,0.0068754969999999995,0.01965862,-0.002963335,0.022621955000000003,-0.01531536,0.0008245434,-0.0161399034,-0.01158038,-0.004898249,-0.006682130999999999,-0.01161904,0.002290979,-0.013910019000000001,-0.00699358,-0.002285174,-0.004708406,-0.003372091,-0.002362671,-0.0010094199999999996,810.88,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005751512,-0.001136695,0.006888207,0.02054499,-0.002915917,0.023460907,-0.01505233,0.0007750959,-0.0158274259,-0.01174154,-0.004923341,-0.006818199,-0.01121466,0.002278486,-0.013493146,-0.007417335,-0.002196199,-0.0052211359999999995,-0.003082098,-0.002379261,-0.000702837,810.92,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005755705,-0.001144597,0.006900302,0.02133834,-0.00286425,0.02420259,-0.01475458,0.0007228657,-0.0154774457,-0.01188456,-0.004941158,-0.006943402,-0.01082583,0.002272767,-0.013098597,-0.007851468,-0.002099309,-0.005752159,-0.002798809,-0.002393832,-0.0004049770000000004,810.96,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005757764,-0.001150192,0.006907956,0.02202234,-0.002811837,0.024834177000000002,-0.01444157,0.0006693197,-0.015110889700000001,-0.01200037,-0.004951164,-0.007049206,-0.01046626,0.002273984,-0.012740244,-0.008281421,-0.001996757,-0.006284664000000001,-0.002529766,-0.002407094,-0.00012267200000000032,811.0,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005754895,-0.001152944,0.006907839000000001,0.0225847,-0.002761787,0.025346487,-0.01413135,0.000616029,-0.014747379000000001,-0.0120831,-0.004952967,-0.0071301329999999994,-0.01014708,0.002282124,-0.012429204,-0.008695211,-0.001890684,-0.0068045269999999995,-0.002281506,-0.002419761,0.0001382549999999999,811.04,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005744786,-0.001152431,0.006897217,0.02301737,-0.00271674,0.025734109999999998,-0.01384012,0.0005646241,-0.014404744099999998,-0.0121299,-0.004946328,-0.007183572000000001,-0.009876733,0.00229699,-0.012173723000000001,-0.009083515,-0.001783077,-0.007300438,-0.002059424,-0.002432534,0.0003731100000000003,811.08,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005725654,-0.001148355,0.006874009,0.02331652,-0.002678813,0.025995333,-0.01358185,0.000516745,-0.014098595,-0.01214071,-0.004931152,-0.0072095580000000005,-0.009660857,0.002318204,-0.011979061,-0.009439631,-0.001675732,-0.007763899,-0.001867667,-0.002446065,0.0005783979999999999,811.12,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005696269,-0.001140544,0.006836813000000001,0.02348234,-0.00264957,0.02613191,-0.01336808,0.0004739893,-0.013842069299999999,-0.01211794,-0.004907489,-0.0072104510000000005,-0.00950242,0.002345215,-0.011847634999999999,-0.009759353,-0.001570228,-0.008189125,-0.001709105,-0.002460934,0.0007518290000000001,811.16,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005655956,-0.001128947,0.006784903,0.02351879,-0.00263001,0.0261488,-0.0132077,0.0004378587,-0.0136455587,-0.01206601,-0.004875526,-0.0071904840000000005,-0.009401867,0.00237731,-0.011779177,-0.01004074,-0.001467913,-0.008572827,-0.001585327,-0.002477628,0.0008923009999999999,811.2,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005604572,-0.001113633,0.0067182050000000005,0.02343321,-0.002620579,0.026053789,-0.01310697,0.0004097061,-0.013516676100000001,-0.0119909,-0.004835581,-0.007155319,-0.009357367,0.002413635,-0.011771002,-0.01028384,-0.0013699,-0.00891394,-0.001496702,-0.00249652,0.000999818,811.24,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005542469,-0.001094773,0.006637242000000001,0.02323587,-0.002621199,0.025857069,-0.01306945,0.0003906846,-0.0134601346,-0.01189964,-0.004788097,-0.007111543,-0.009365114,0.002453216,-0.01181833,-0.01049033,-0.001277067,-0.009213263000000001,-0.001442466,-0.002517855,0.0010753889999999997,811.28,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005470431,-0.001072632,0.006543063,0.02293946,-0.002631313,0.025570772999999998,-0.01309616,0.0003817017,-0.013477861700000001,-0.01179978,-0.004733641,-0.007066138999999999,-0.009419679,0.002494981,-0.01191466,-0.01066318,-0.001190073,-0.009473107,-0.001420842,-0.00254174,0.0011208979999999997,811.32,LSL RunningTrial 0_A1_CI_NSI_R180x
0.00538961,-0.001047553,0.006437163,0.02255852,-0.002649941,0.025208460999999998,-0.01318569,0.0003833799,-0.0135690699,-0.01169894,-0.004672891,-0.0070260489999999995,-0.009514367,0.002537794,-0.012052160999999999,-0.01080624,-0.001109376,-0.009696864,-0.001429189,-0.00256814,0.001138951,811.36,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005301444,-0.001019935,0.006321379,0.02210892,-0.002675756,0.024784676000000002,-0.01333445,0.0003960253,-0.0137304753,-0.01160428,-0.004606637,-0.006997643,-0.009641604,0.002580479,-0.012222083,-0.01092389,-0.00103525,-0.00988864,-0.00146416,-0.002596877,0.001132717,811.4,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005207573,-0.0009902227,0.0061977957,0.02160726,-0.002707154,0.024314414,-0.0135369,0.0004196072,-0.0139565072,-0.01152215,-0.004535771,-0.006986379,-0.009793296,0.002621852,-0.012415148,-0.01102068,-0.0009678142,-0.0100528658,-0.001521877,-0.00262764,0.001105763,811.44,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005109757,-0.0009588827,0.0060686397000000005,0.02107032,-0.002742339,0.023812659,-0.01378589,0.0004537491,-0.0142396391,-0.01145774,-0.004461281,-0.006996458999999999,-0.009961183,0.002660755,-0.012621938,-0.01110104,-0.0009070579,-0.010193982099999999,-0.001598109,-0.002659993,0.001061884,811.48,LSL RunningTrial 0_A1_CI_NSI_R180x
0.005009789,-0.0009263909,0.0059361799,0.02051458,-0.002779406,0.023293986000000003,-0.01407297,0.0004977325,-0.014570702500000001,-0.01141481,-0.004384237,-0.007030572999999999,-0.01013716,0.002696078,-0.012833238,-0.01116902,-0.0008528635,-0.0103161565,-0.001688444,-0.002693392,0.001004948,811.52,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004909417,-0.0008932161,0.0058026331,0.01995566,-0.002816415,0.022772075,-0.01438877,0.0005505144,-0.0149392844,-0.01139558,-0.004305784,-0.007089796000000001,-0.01031356,0.002726796,-0.013040356,-0.01122806,-0.000805031,-0.010423029,-0.001788453,-0.002727209,0.000938756,811.56,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004810274,-0.0008598066,0.005670080599999999,0.0194079,-0.00285147,0.02225937,-0.01472335,0.000610758,-0.015334107999999999,-0.01140061,-0.004227118,-0.007173492,-0.0104834,0.00275199,-0.01323539,-0.01128092,-0.0007632974,-0.0105176226,-0.001893853,-0.002760754,0.0008669009999999998,811.6,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004713812,-0.0008265786,0.0055403906,0.01888395,-0.002882786,0.021766736000000002,-0.01506661,0.0006768742,-0.015743484199999998,-0.01142888,-0.004149473,-0.007279407000000001,-0.0106406,0.002770875,-0.013411474999999999,-0.01132958,-0.0007273537,-0.0106022263,-0.002000636,-0.002793298,0.000792662,811.64,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004621259,-0.0007939077,0.0054151667,0.01839444,-0.002908743,0.021303183000000003,-0.01540866,0.0007470757,-0.0161557357,-0.01147788,-0.004074092,-0.007403788,-0.0107801,0.002782821,-0.013562921,-0.01137524,-0.0006968587,-0.0106783813,-0.002105191,-0.002824108,0.0007189169999999999,811.68,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004533572,-0.0007621212,0.0052956932,0.01794768,-0.00292794,0.02087562,-0.01574013,0.000819438,-0.016559568,-0.01154381,-0.004002205,-0.007541605,-0.01089798,0.00278737,-0.013685349999999999,-0.01141836,-0.0006714484,-0.0107469116,-0.0022044,-0.002852471,0.0006480710000000001,811.72,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004451417,-0.0007314934,0.0051829104,0.01754949,-0.002939231,0.020488721,-0.01605258,0.0008919662,-0.0169445462,-0.01162182,-0.003934998,-0.007686821999999999,-0.01099154,0.002784249,-0.013775789,-0.0114588,-0.0006507443,-0.0108080557,-0.002295708,-0.002877721,0.0005820130000000001,811.76,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004375157,-0.0007022432,0.0050774002,0.0172031,-0.002941755,0.020144855,-0.01633869,0.0009626648,-0.017301354799999998,-0.01170633,-0.003873587,-0.007832743,-0.01105929,0.002773377,-0.013832667,-0.0114959,-0.000634359,-0.010861541,-0.002377164,-0.002899268,0.0005221039999999998,811.8,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004304853,-0.0006745327,0.0049793857,0.01690912,-0.002934951,0.019844070999999998,-0.01659255,0.001029607,-0.017622157,-0.01179129,-0.003818985,-0.007972304999999999,-0.01110089,0.00275487,-0.01385576,-0.01152863,-0.0006219005,-0.0109067295,-0.002447441,-0.002916616,0.00046917500000000006,811.84,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004240277,-0.000648468,0.004888745,0.01666564,-0.002918572,0.019584212,-0.01680982,0.001090998,-0.017900818,-0.01187054,-0.00377208,-0.00809846,-0.01111714,0.002729036,-0.013846175999999998,-0.01155577,-0.0006129775,-0.0109427925,-0.002505832,-0.002929386,0.00042355400000000003,811.88,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004180935,-0.0006241016,0.004805036600000001,0.0164684,-0.002892686,0.019361086,-0.01698781,0.001145237,-0.018133047,-0.01193808,-0.003733606,-0.008204474,-0.01110979,0.002696362,-0.013806151999999999,-0.01157605,-0.0006072039,-0.010968846099999999,-0.002552208,-0.002937329,0.000385121,811.92,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004126105,-0.000601435,0.00472754,0.0163111,-0.002857664,0.019168763999999998,-0.01712551,0.001190963,-0.018316473,-0.01198838,-0.003704124,-0.008284256,-0.01108146,0.002657503,-0.013738963,-0.01158824,-0.0006042056,-0.0109840344,-0.002586974,-0.002940334,0.00035336000000000005,811.96,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004074879,-0.0005804238,0.0046553028,0.0161857,-0.00281417,0.018999870000000002,-0.01722354,0.001227096,-0.018450636,-0.01201653,-0.003684006,-0.008332524,-0.01103541,0.002613253,-0.013648663,-0.01159133,-0.0006036274,-0.0109877026,-0.00261099,-0.002938434,0.0003274440000000001,812.0,LSL RunningTrial 0_A1_CI_NSI_R180x
0.004026203,-0.0005609819,0.0045871849,0.01608291,-0.002763137,0.018846046999999998,-0.01728405,0.001252864,-0.018536913999999998,-0.0120185,-0.003673424,-0.008345076,-0.01097543,0.002564525,-0.013539955,-0.01158454,-0.0006051419,-0.010979398100000001,-0.002625491,-0.002931805,0.0003063139999999998,812.04,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003978939,-0.0005429878,0.0045219268,0.01599263,-0.002705743,0.018698373,-0.01731052,0.001267818,-0.018578338,-0.0119912,-0.003672343,-0.008318857,-0.01090554,0.002512312,-0.013417852000000001,-0.01156741,-0.0006084585,-0.0109589515,-0.002631986,-0.002920756,0.00028877000000000026,812.08,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003931912,-0.0005262902,0.0044582022,0.01590449,-0.002643372,0.018547862000000002,-0.01730756,0.001271834,-0.018579394,-0.01193259,-0.003680526,-0.008252064,-0.01082989,0.00245766,-0.01328755,-0.01153983,-0.0006133333,-0.0109264967,-0.002632164,-0.002905722,0.0002735579999999997,812.12,LSL RunningTrial 0_A1_CI_NSI_R180x
0.00388396,-0.0005107144,0.0043946744000000005,0.01580838,-0.002577578,0.018385958,-0.0172806,0.001265106,-0.018545706,-0.01184168,-0.003697534,-0.008144146,-0.01075252,0.002401626,-0.013154146,-0.011502,-0.0006195774,-0.0108824226,-0.002627794,-0.002887245,0.00025945099999999995,812.16,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003833991,-0.0004960689,0.0043300599000000006,0.01569492,-0.002510036,0.018204956,-0.01723563,0.001248127,-0.018483756999999996,-0.01171848,-0.003722741,-0.007995739,-0.01067716,0.002345246,-0.013022406,-0.01145445,-0.0006270641,-0.0108273859,-0.002620632,-0.002865954,0.0002453220000000001,812.2,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003781019,-0.0004821518,0.0042631708,0.01555598,-0.002442496,0.017998476,-0.01717886,0.001221661,-0.018400521,-0.01156396,-0.003755347,-0.007808613,-0.01060715,0.002289498,-0.012896648,-0.01139798,-0.0006357342,-0.0107622458,-0.002612337,-0.002842544,0.00023020699999999963,812.24,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003724208,-0.0004687574,0.0041929654,0.01538506,-0.002376725,0.017761785000000002,-0.01711644,0.001186711,-0.018303151,-0.01137997,-0.003794396,-0.0075855739999999994,-0.01054524,0.002235274,-0.012780514000000001,-0.01133358,-0.0006455971,-0.0106879829,-0.002604403,-0.002817753,0.00021335000000000017,812.28,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003662903,-0.0004556825,0.0041185855,0.01517767,-0.002314451,0.017492121,-0.01705416,0.001144479,-0.018198639,-0.01116904,-0.003838803,-0.007330237,-0.01049352,0.002183346,-0.012676865999999998,-0.01126245,-0.0006567293,-0.0106057207,-0.0025981,-0.002792334,0.00019423400000000016,812.32,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003596652,-0.0004427324,0.0040393844,0.01493155,-0.002257306,0.017188856,-0.01699716,0.001096318,-0.018093478,-0.01093433,-0.003887371,-0.007046959,-0.01045339,0.002134352,-0.012587741999999999,-0.01118585,-0.0006692692,-0.010516580800000001,-0.002594438,-0.00276703,0.00017259200000000006,812.36,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003525218,-0.0004297265,0.0039549445,0.01464684,-0.002206765,0.016853605,-0.01694973,0.001043693,-0.017993423,-0.01067942,-0.003938824,-0.006740596000000001,-0.01042548,0.002088773,-0.012514253000000001,-0.01110512,-0.000683407,-0.010421712999999999,-0.002594142,-0.002742552,0.0001484100000000003,812.4,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003448586,-0.000416504,0.00386509,0.01432611,-0.00216409,0.0164902,-0.01691506,0.0009881242,-0.0179031842,-0.01040818,-0.003991834,-0.006416346,-0.01040969,0.002046922,-0.012456611999999999,-0.01102156,-0.0006993728,-0.0103221872,-0.002597648,-0.002719557,0.0001219089999999999,812.44,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003366961,-0.0004029282,0.0037698892,0.01397435,-0.002130281,0.016104631,-0.01689511,0.0009311475,-0.0178262575,-0.0101246,-0.004045047,-0.006079552999999999,-0.01040522,0.002008945,-0.012414165,-0.01093639,-0.0007174209,-0.010218969100000001,-0.0026051,-0.002698628,9.352799999999984e-05,812.48,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003280751,-0.0003888908,0.0036696418000000002,0.01359874,-0.002106033,0.015704772999999998,-0.01689048,0.0008742611,-0.0177647411,-0.009832656,-0.004097117,-0.0057355390000000004,-0.01041065,0.001974816,-0.012385466000000001,-0.01085071,-0.0007378121,-0.010112897899999999,-0.002616378,-0.002680259,6.388100000000001e-05,812.52,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003190551,-0.0003743146,0.0035648655999999997,0.01320849,-0.002091696,0.015300186,-0.0169003,0.0008188831,-0.0177191831,-0.009536134,-0.004146731,-0.005389403,-0.01042398,0.00194435,-0.01236833,-0.01076543,-0.0007607947,-0.0100046353,-0.002631113,-0.002664843,3.3730000000000045e-05,812.56,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003097116,-0.0003591559,0.0034562719,0.01281444,-0.002087253,0.014901693,-0.01692226,0.000766308,-0.017688568,-0.009238509,-0.00419264,-0.005045869000000001,-0.01044275,0.001917212,-0.012359962,-0.01068121,-0.000786586,-0.009894624,-0.002648726,-0.002652667,3.940999999999927e-06,812.6,LSL RunningTrial 0_A1_CI_NSI_R180x
0.003001327,-0.0003434055,0.0033447324999999997,0.0124287,-0.002092312,0.014521012,-0.01695257,0.00071767,-0.01767024,-0.008942804,-0.004233688,-0.004709116,-0.01046418,0.001892934,-0.012357114,-0.01059844,-0.0008153525,-0.0097830875,-0.002668454,-0.002643907,-2.4546999999999763e-05,812.64,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002904161,-0.0003270881,0.0032312491000000003,0.01206414,-0.002106104,0.014170243999999999,-0.01698601,0.0006739093,-0.0176599193,-0.008651478,-0.004268831,-0.004382647000000001,-0.01048522,0.001870937,-0.012356157,-0.01051716,-0.0008471932,-0.009669966799999999,-0.002689392,-0.002638631,-5.0761000000000295e-05,812.68,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002806648,-0.0003102609,0.0031169089,0.01173395,-0.002127499,0.013861449,-0.01701605,0.0006357474,-0.017651797400000002,-0.008366332,-0.004297166,-0.004069166000000001,-0.0105027,0.001850555,-0.012353255,-0.01043708,-0.0008821232,-0.0095549568,-0.002710523,-0.002636805,-7.371799999999996e-05,812.72,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002709837,-0.0002930108,0.0030028478,0.01145105,-0.002155042,0.013606092,-0.01703498,0.0006036689,-0.0176386489,-0.008088442,-0.004317942,-0.0037704999999999995,-0.01051343,0.00183106,-0.012344490000000001,-0.01035748,-0.000920061,-0.009437419,-0.002730751,-0.002638299,-9.245199999999981e-05,812.76,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002614757,-0.0002754505,0.0028902075000000003,0.01122759,-0.002186992,0.013414582000000001,-0.01703409,0.0005779124,-0.0176120024,-0.007818121,-0.004330575,-0.003487546000000001,-0.0105143,0.001811688,-0.012325988000000001,-0.01027731,-0.0009608179,-0.0093164921,-0.002748935,-0.002642902,-0.00010603300000000017,812.8,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002522379,-0.0002577135,0.0027800925,0.01107435,-0.00222138,0.01329573,-0.01700394,0.0005584712,-0.0175624112,-0.007554914,-0.00433466,-0.0032202540000000005,-0.01050235,0.001791671,-0.012294021,-0.01019512,-0.001004091,-0.009191029,-0.002763912,-0.002650331,-0.00011358099999999975,812.84,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002433587,-0.0002399484,0.0026735354,0.01100029,-0.002256078,0.013256368,-0.01693462,0.0005451039,-0.0174797239,-0.007297637,-0.004329967,-0.0029676700000000004,-0.01047488,0.001770259,-0.012245139,-0.01010913,-0.001049462,-0.009059668,-0.002774532,-0.002660249,-0.00011428300000000018,812.88,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002349147,-0.0002223132,0.0025714602000000003,0.011012,-0.002288871,0.013300870999999999,-0.01681607,0.0005373542,-0.0173534242,-0.007044455,-0.004316441,-0.002728014,-0.0104295,0.00174675,-0.01217625,-0.01001733,-0.001096394,-0.008920935999999999,-0.002779675,-0.002672276,-0.00010739900000000021,812.92,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002269686,-0.0002049684,0.0024746544,0.0111133,-0.00231754,0.01343084,-0.01663845,0.0005345808,-0.0171730308,-0.006792993,-0.004294191,-0.0024988019999999996,-0.01036419,0.001720514,-0.012084704,-0.009917488,-0.001144241,-0.008773247,-0.002778285,-0.002686004,-9.228100000000005e-05,812.96,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002195675,-0.0001880717,0.0023837466999999998,0.0113049,-0.002339945,0.013644845,-0.01639255,0.000535995,-0.016928545,-0.00654049,-0.004263479,-0.0022770110000000007,-0.01027732,0.001691015,-0.011968335,-0.009807333,-0.001192254,-0.008615079,-0.002769389,-0.002701008,-6.838100000000017e-05,813.0,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002127421,-0.000171772,0.002299193,0.0115841,-0.002354109,0.013938209,-0.01607015,0.0005407041,-0.0166108541,-0.006283978,-0.004224695,-0.0020592830000000003,-0.01016773,0.001657827,-0.011825557,-0.009684632,-0.001239598,-0.008445034,-0.00275212,-0.002716859,-3.526099999999997e-05,813.04,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002065061,-0.000156205,0.002221266,0.01194469,-0.002358297,0.014302987000000001,-0.01566444,0.00054776,-0.016212200000000003,-0.00602048,-0.00417834,-0.00184214,-0.01003469,0.001620651,-0.011655341000000001,-0.009547333,-0.001285365,-0.008261968,-0.002725743,-0.002733126,7.382999999999695e-06,813.08,LSL RunningTrial 0_A1_CI_NSI_R180x
0.002008571,-0.0001414889,0.0021500598999999996,0.01237686,-0.002351095,0.014727955000000001,-0.01517041,0.0005562094,-0.0157266194,-0.005747225,-0.004124999,-0.001622226,-0.009877921,0.001579321,-0.011457242,-0.009393704,-0.001328602,-0.008065102,-0.002689674,-0.00274939,5.971600000000002e-05,813.12,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001957777,-0.0001277224,0.0020854994,0.01286733,-0.002331471,0.015198801,-0.01458515,0.0005651427,-0.0151502927,-0.005461846,-0.004065315,-0.0013965310000000003,-0.009697587,0.001533806,-0.011231393000000001,-0.009222449,-0.001368335,-0.007854114,-0.002643494,-0.002765242,0.00012174799999999965,813.16,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001912374,-0.0001149828,0.0020273568,0.01339959,-0.002298833,0.015698423,-0.01390819,0.0005737397,-0.0144819297,-0.005162579,-0.003999963,-0.001162616,-0.009494255,0.00148421,-0.010978465,-0.009032819,-0.001403599,-0.007629219999999999,-0.002586967,-0.002780291,0.00019332399999999993,813.2,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001871949,-0.0001033259,0.0019752749,0.01395429,-0.002253073,0.016207363,-0.01314163,0.0005813099,-0.0137229399,-0.004848418,-0.003929628,-0.0009187900000000001,-0.009268854,0.001430762,-0.010699616,-0.0088247,-0.001433467,-0.007391233,-0.002520043,-0.00279416,0.00027411699999999994,813.24,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001836015,-9.278706e-05,0.00192880206,0.01450972,-0.002194591,0.016704311,-0.01229034,0.0005873239,-0.012877663900000001,-0.004519248,-0.003854983,-0.0006642649999999998,-0.009022621,0.001373798,-0.010396419,-0.00859866,-0.00145709,-0.007141569999999999,-0.002442861,-0.002806491,0.00036362999999999977,813.28,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001804036,-8.338256e-05,0.00188741856,0.01504249,-0.002124309,0.017166799,-0.0113619,0.0005914359,-0.011953335899999999,-0.004175915,-0.003776671,-0.00039924399999999955,-0.008757027,0.001313748,-0.010070775,-0.008355973,-0.001473724,-0.006882248999999999,-0.002355745,-0.002816943,0.00046119800000000034,813.32,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001775464,-7.511226e-05,0.00185057626,0.01552823,-0.002043661,0.017571891,-0.01036657,0.0005934956,-0.0109600656,-0.003820267,-0.003695293,-0.00012497399999999992,-0.008473713,0.001251107,-0.00972482,-0.008098602,-0.001482767,-0.006615835,-0.002259193,-0.002825198,0.0005660050000000001,813.36,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001749773,-6.796229e-05,0.0018177352900000002,0.01594242,-0.001954572,0.017896992,-0.009317054,0.0005935488,-0.0099106028,-0.003455121,-0.003611395,0.00015627400000000008,-0.008174403,0.001186412,-0.009360815,-0.007829137,-0.001483788,-0.006345349,-0.002153859,-0.002830958,0.000677099,813.4,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001726483,-6.190794e-05,0.00178839094,0.01626124,-0.001859413,0.018120653,-0.00822825,0.0005918291,-0.0088200791,-0.003084202,-0.003525469,0.00044126699999999996,-0.00786083,0.001120215,-0.008981045,-0.007550714,-0.001476553,-0.006074161,-0.002040529,-0.002833949,0.00079342,813.44,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001705191,-5.691616e-05,0.00176210716,0.01646242,-0.001760941,0.018223360999999997,-0.007116856,0.0005887394,-0.0077055954,-0.002712025,-0.003437944,0.0007259190000000002,-0.007534672,0.001053058,-0.00858773,-0.007266893,-0.001461045,-0.005805848,-0.001920098,-0.002833931,0.000913833,813.48,LSL RunningTrial 0_A1_CI_NSI_R180x
0.001685584,-5.294773e-05,0.0017385317299999999,0.0165261,-0.001662224,0.018188324,-0.006000933,0.0005848262,-0.0065857592,-0.00234375,-0.003349191,0.0010054410000000001,-0.00719748,0.0009854466,-0.0081829266,-0.006981524,-0.001437476,-0.005544048,-0.001793539,-0.002830695,0.0010371559999999998,813.52,LSL RunningTrial 0_A1_CI_NSI_R180x
